4276,3,3,0,-9.10,-5.39,1.20,-0.17,0.70,-0.15,-11.19,-52.11,12.29
4334,3,3,58,-8.99,-6.84,3.70,-0.17,0.71,-0.14,-9.53,-4.84,10.55
4391,3,3,115,-4.72,-7.37,2.88,-0.17,0.70,-0.16,-5.99,-4.45,5.26
4448,3,3,172,-5.95,-7.25,4.04,-0.18,0.70,-0.14,-1.62,-11.86,2.80
4505,3,3,229,-6.30,-7.28,3.25,-0.18,0.70,-0.13,-1.03,-19.45,3.43
4562,3,3,286,-6.83,-7.39,3.24,-0.18,0.71,-0.15,2.00,-90.52,7.39
4619,3,3,343,-7.39,-8.01,0.85,-0.19,0.71,-0.15,-3.24,-55.19,7.60
4676,3,3,400,-8.95,-8.13,-0.12,-0.21,0.71,-0.13,-8.99,-57.87,13.64
4733,3,3,457,-11.01,-11.39,-2.53,-0.21,0.71,-0.13,-15.33,-109.93,26.50
4790,3,3,514,-10.06,-11.69,-1.56,-0.23,0.71,-0.12,-14.57,-166.35,41.82
4847,3,3,571,-8.34,-11.40,4.30,-0.23,0.72,-0.10,6.97,-197.15,54.30
4904,3,3,628,-3.31,-5.50,-4.87,-0.24,0.74,-0.07,65.14,-100.65,69.21
4961,3,3,685,-13.98,7.87,15.21,-0.22,0.76,-0.02,158.31,5.13,119.38
5018,3,3,742,-3.15,1.13,15.71,-0.19,0.77,0.03,277.84,286.68,78.51
5075,3,3,799,-19.60,4.18,2.41,-0.19,0.76,0.09,280.05,286.68,-136.60
5132,3,3,856,-13.00,-4.83,-1.30,-0.31,0.72,0.07,123.61,286.68,-232.97
5189,3,3,913,-12.15,-4.08,0.64,-0.37,0.67,0.06,71.46,61.72,-178.29
5246,3,3,970,-12.16,-1.73,2.61,-0.41,0.63,0.06,39.36,109.41,-112.95
5303,3,3,1027,-10.41,-3.06,4.17,-0.42,0.60,0.04,27.02,69.44,-56.70
5360,3,3,1084,-9.06,-2.37,2.32,-0.43,0.59,0.02,13.87,23.16,-11.14
5417,3,3,1141,-6.84,-2.80,3.44,-0.43,0.58,0.01,-3.41,12.57,23.79
5474,3,3,1198,-7.08,-3.15,3.42,-0.42,0.59,0.01,-18.74,-36.55,51.21
5531,3,3,1255,-6.34,-2.98,3.98,-0.41,0.61,0.03,-35.81,-56.68,70.72
5588,3,3,1312,-6.13,-3.51,3.71,-0.39,0.64,0.03,-52.56,-32.70,87.39
5645,3,3,1369,-6.30,-3.46,3.34,-0.39,0.65,0.03,-71.46,-67.24,100.63
5702,3,3,1426,-6.96,-4.58,4.20,-0.35,0.68,0.02,-93.47,-74.83,109.05
5759,3,3,1483,-9.18,-4.52,4.21,-0.32,0.71,0.01,-113.86,-102.98,112.03
5816,3,3,1540,-9.80,-5.88,3.75,-0.29,0.72,-0.00,-127.84,-142.55,104.84
5873,3,3,1597,-10.16,-6.15,1.28,-0.27,0.73,-0.02,-135.14,-108.47,94.27
5930,3,3,1654,-7.64,-6.38,2.55,-0.25,0.73,-0.05,-127.14,-72.08,80.01
5987,3,3,1711,-7.35,-7.29,2.87,-0.21,0.73,-0.10,-110.22,8.84,69.60
6044,3,3,1768,-7.72,-7.58,3.80,-0.21,0.72,-0.11,-85.87,-91.53,61.47
6101,3,3,1825,-5.08,-7.52,4.55,-0.20,0.73,-0.12,-61.21,-56.53,49.89
6158,3,3,1882,-5.20,-7.99,3.48,-0.20,0.71,-0.13,-37.81,36.74,40.76
6215,3,3,1939,-16.51,-6.67,18.15,-0.17,0.71,-0.15,-42.93,-143.40,46.13
6272,3,3,1996,-2.93,-7.84,3.59,-0.19,0.71,-0.16,-19.10,-49.84,15.02
6329,3,3,2053,-4.51,-6.85,3.02,-0.18,0.70,-0.16,-9.71,21.40,3.93
6411,3,4,0,-7.60,-7.16,3.40,-0.17,0.70,-0.16,-5.30,10.11,5.46
6468,3,4,57,-5.28,-8.26,5.36,-0.18,0.70,-0.15,-4.96,-72.36,11.85
6525,3,4,114,-4.28,-8.30,-1.48,-0.19,0.70,-0.15,-4.03,-58.49,8.09
6582,3,4,171,-6.43,-7.09,3.12,-0.19,0.70,-0.16,-2.92,-12.58,2.97
6639,3,4,228,-7.31,-7.03,3.49,-0.20,0.70,-0.14,-1.92,-38.37,4.82
6696,3,4,285,-6.04,-6.92,2.99,-0.21,0.70,-0.15,-0.84,-27.53,4.52
6753,3,4,342,-6.48,-7.99,3.01,-0.21,0.70,-0.14,-1.44,-25.75,5.38
6810,3,4,399,-7.49,-9.80,0.46,-0.21,0.71,-0.15,-0.66,-25.50,7.35
6867,3,4,456,-10.33,-8.23,-0.03,-0.21,0.70,-0.15,8.30,-62.65,13.31
6924,3,4,513,-6.75,-12.89,-5.85,-0.23,0.71,-0.13,19.86,-130.78,25.05
6981,3,4,570,-8.21,-13.46,7.13,-0.24,0.72,-0.10,48.76,-170.29,43.84
7038,3,4,627,0.85,-17.72,12.73,-0.25,0.72,-0.06,85.26,-137.71,79.02
7095,3,4,684,-17.79,-2.17,-17.92,-0.21,0.76,0.00,192.45,24.22,143.84
7152,3,4,741,-0.51,-4.98,8.65,-0.17,0.77,0.08,286.68,286.68,116.58
7209,3,4,798,-0.62,0.45,4.84,-0.19,0.74,0.16,286.68,286.68,-90.21
7266,3,4,855,-11.25,2.02,-2.93,-0.29,0.69,0.17,180.45,286.68,-223.04
7323,3,4,912,-17.30,-1.47,3.58,-0.42,0.60,0.04,58.24,234.88,-194.90
7380,3,4,969,-9.69,0.14,4.03,-0.44,0.56,0.01,31.53,36.87,-127.25
